"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"pJS[2,100]",0.0109832,0.0282844,0.0523308,0.029975676587,0.0112044884764104,NA,7.49334656058337e-05,0.7,22358,0.0103140493599683,1.00139995165423
"pJS[3,100]",0.0104396,0.0325517,0.0652528,0.0351750222735,0.015150318718171,NA,9.97355964276576e-05,0.7,23075,0.0269591676721413,1.00049753692511
"pJS[4,100]",0.00797566,0.0262449,0.0550864,0.02872553473725,0.0132627186506356,NA,0.000117883904549199,0.9,12658,0.0365540671812294,1.00266720497928
"pJS[5,100]",0.0106708,0.0317014,0.0631531,0.0341959733335,0.0145231927693324,NA,8.3727489658884e-05,0.6,30088,0.0127544158571488,1.00059232542219
"pJS[1,101]",0.00446516,0.01400545,0.0282442,0.015094699707,0.00655646778587336,NA,4.26576269815849e-05,0.7,23624,0.0121466719332674,1.00356380122849
"pJS[2,101]",0.00640149,0.0185031,0.0359375,0.01983184368275,0.00814302693271384,NA,4.89543825879696e-05,0.6,27669,0.00647813242857077,1.00159730603903
"pJS[3,101]",0.0105756,0.0314927,0.0646725,0.0343304603995,0.0150849880701531,NA,0.000100504458755204,0.7,22528,0.0136456804448878,1.00072721273851
"pJS[4,101]",0.00534532,0.0183097,0.0402062,0.02026449277875,0.00993417682894318,NA,8.8415697772044e-05,0.9,12624,0.0366589964048504,1.00256627582928
"pJS[5,101]",0.00864337,0.02621205,0.0534848,0.02843872830875,0.0125524927609917,NA,7.54981398999433e-05,0.6,27643,0.00160505600858816,1.00090385053912
"pJS[1,102]",0.00835652,0.0222916,0.0434949,0.02392034148625,0.00969700065053185,NA,6.22083202999939e-05,0.6,24298,0.0177036147980674,1.00108637348177
"pJS[2,102]",0.00677509,0.01969795,0.038366,0.02111718228525,0.00864010514672371,NA,5.66931886425202e-05,0.7,23226,0.0202709938371093,1.00234407790743
"pJS[3,102]",0.0148932,0.04582985,0.0889082,0.049282879005,0.0203694323271304,NA,0.000128593712061563,0.6,25091,0.020126882442509,1.00033861617837
"pJS[4,102]",0.00664345,0.0237519,0.0514312,0.02615306604475,0.0127142179057867,NA,0.000114490586760371,0.9,12332,0.0424836238379635,1.00245737189039
"pJS[5,102]",0.0130642,0.038152,0.0744463,0.0409249550655,0.0169354192955344,NA,0.000101290242971277,0.6,27955,0.0146459867313769,1.00048084798771
"pJS[1,103]",0.0153384,0.03683745,0.0672062,0.03892989043025,0.0140632461405372,NA,9.53860515328764e-05,0.7,21737,0.0185736114662836,1.00123520651854
"pJS[2,103]",0.0141206,0.0340786,0.0627726,0.03605740741925,0.0131707893992769,NA,8.124739943363e-05,0.6,26279,0.0151057412703679,1.00302327428314
"pJS[3,103]",0.0197712,0.0550395,0.104589,0.05881891569775,0.0232430643259147,NA,0.00013770352920269,0.6,28490,0.0108662841062887,1.00042239329439
"pJS[4,103]",0.00972308,0.03465535,0.0727663,0.03797949738975,0.0176647893329116,NA,0.00016265643471315,0.9,11794,0.0478386199589365,1.0019420243169
"pJS[5,103]",0.0230078,0.05895155,0.110194,0.0624788580675,0.0235434882611298,NA,0.000141121868600578,0.6,27833,0.00901695077708092,1.00068157386013
"pJS[1,104]",0.0219546,0.04921885,0.0866003,0.0516035543075,0.0173202373765789,NA,0.00012598439896045,0.7,18901,0.0216656653379646,1.00118594340962
"pJS[2,104]",0.0116616,0.0300785,0.0561415,0.03192151548325,0.0119624945233922,NA,7.43417867825769e-05,0.6,25893,0.016041609337559,1.00218018689679
"pJS[3,104]",0.0136601,0.04034965,0.0804439,0.0434856104365,0.0183033474496159,NA,0.000121404494487765,0.7,22730,0.0187476430995708,1.0012151307241
"pJS[4,104]",0.00791206,0.0293059,0.0623367,0.03220085960775,0.0153474317741052,NA,0.000140772078089218,0.9,11886,0.0373292590528786,1.00325533548581
"pJS[5,104]",0.0156355,0.04399405,0.0840665,0.04690793414025,0.0186494342213578,NA,0.000112655434332578,0.6,27405,0.0128053408973975,1.00045982412787
"pJS[1,105]",0.0112065,0.02927445,0.0547364,0.031159447078,0.011901969454977,NA,7.13058301639538e-05,0.6,27860,0.00669303507631482,1.0031298522616
"pJS[2,105]",0.0136123,0.0340975,0.0619174,0.0360596337825,0.0130202448005736,NA,7.63946701826438e-05,0.6,29048,0.0185152057294343,1.00205878226222
"pJS[3,105]",0.0161467,0.04709295,0.0915165,0.05044678363925,0.0206078788537248,NA,0.000131322705357927,0.6,24626,0.0135932796155577,1.00060421150926
"pJS[4,105]",0.0100059,0.034535,0.0732407,0.037915495778,0.0177392179338063,NA,0.000162100490378388,0.9,11976,0.045118119198721,1.00311171241903
"pJS[5,105]",0.0262786,0.06505035,0.119647,0.0688210947975,0.0251685946464736,NA,0.000154549308269309,0.6,26521,0.0150254974194025,1.00037551769671
"pJS[1,106]",0.0207204,0.04856445,0.085269,0.05104804585575,0.0174748694053085,NA,0.000123159329166823,0.7,20132,0.0250163093493542,1.00161637160246
"pJS[2,106]",0.0176246,0.0419871,0.0745332,0.04406939672875,0.0152870481946799,NA,9.94969503130536e-05,0.7,23606,0.019952766111907,1.00094750903433
"pJS[3,106]",0.0124802,0.03919325,0.078097,0.04220869902475,0.0179763697271837,NA,0.000125895103980442,0.7,20389,0.0293784495959037,1.00068672414107
"pJS[4,106]",0.00993729,0.0338212,0.0715866,0.0370685495355,0.0174627185614139,NA,0.000168065637681256,1,10796,0.049151865505552,1.00262247081017
"pJS[5,106]",0.020363,0.05505905,0.101151,0.0583914068585,0.0218848887312369,NA,0.000126016823747042,0.6,30160,0.0119521960535724,1.00040663214656
"pJS[1,107]",0.0114955,0.0305239,0.0564346,0.0324722507385,0.012232183888154,NA,8.31528503113638e-05,0.7,21640,0.0109624475492965,1.0009158897972
"pJS[2,107]",0.0145909,0.03558325,0.0645089,0.03760508895025,0.0135643133655405,NA,8.36289664858484e-05,0.6,26308,0.012247732125151,1.00039428681682
"pJS[3,107]",0.0174974,0.04936425,0.0954978,0.0529349627305,0.021426147798185,NA,0.000136185326034793,0.6,24753,0.0134408531812555,1.00061411114499
"pJS[4,107]",0.00691231,0.02652795,0.0566874,0.02915764395025,0.014014767976953,NA,0.000131843517598437,0.9,11299,0.0432635028946481,1.00299671064169
"pJS[5,107]",0.0120679,0.03406135,0.0670974,0.03651937170675,0.0150557619100791,NA,9.1105695709646e-05,0.6,27310,0.0146627681419799,1.00056030203111
"pJS[1,108]",0.013126,0.0329271,0.0605436,0.03481224217825,0.0128395069890602,NA,8.628773213173e-05,0.7,22141,0.01949182986201,1.00045325534395
"pJS[2,108]",0.0119984,0.03005695,0.0562327,0.031928745423,0.0119335644886813,NA,7.82096678689153e-05,0.7,23282,0.0154469810917124,1.00077897828138
"pJS[3,108]",0.0196617,0.0524834,0.100585,0.05607528675475,0.0221280329147071,NA,0.000134824935363812,0.6,26937,0.0240450461157264,1.0005058408916
"pJS[4,108]",0.00651395,0.024542,0.0534363,0.02721961889925,0.013283141017194,NA,0.00012446676708339,0.9,11389,0.0381887925931654,1.00275320965283
"pJS[5,108]",0.0109895,0.03154235,0.0621294,0.03386747187825,0.014151888845127,NA,8.6000431175164e-05,0.6,27079,0.00708061323970539,1.00051967431509
"pJS[1,109]",0.00742306,0.0206585,0.0407623,0.022193674973,0.0091383001459684,NA,5.76094456881114e-05,0.6,25162,0.0137488918692802,1.00201033790686
"pJS[2,109]",0.00866884,0.02389205,0.0448335,0.025433450569,0.00988611702432258,NA,5.44050085950725e-05,0.6,33020,0.0132419028828279,1.00143314225014
"pJS[3,109]",0.014007,0.0398471,0.0774084,0.0427687273135,0.0174491224815009,NA,0.000102173045200988,0.6,29166,0.00713178304232645,1.00036274243722
"pJS[4,109]",0.00929916,0.0296932,0.0634864,0.032687422383,0.0152651649862605,NA,0.000138837873611241,0.9,12089,0.0297304285954756,1.00093906843695
"pJS[5,109]",0.0164529,0.0425961,0.0811181,0.0454367524425,0.0176410279933364,NA,9.94666921560487e-05,0.6,31455,0.00647666428132457,1.00061062437272
"pJS[1,110]",0.00553346,0.0171098,0.034267,0.0185161653265,0.00801155103512764,NA,5.20439331592294e-05,0.6,23697,0.0180232688487548,1.00280072424402
"pJS[2,110]",0.0097126,0.02539915,0.0476828,0.0270734628,0.0104269595982273,NA,6.02799269216035e-05,0.6,29921,0.0124729246709864,1.00135473733517
"pJS[3,110]",0.0334189,0.07931895,0.14334,0.0836380097425,0.0297685790427254,NA,0.000194870806293336,0.7,23336,0.0214646814626078,1.00245560650614
"pJS[4,110]",0.0079365,0.02727245,0.0583058,0.03012791108575,0.0143243007411961,NA,0.00012470862330332,0.9,13193,0.0389352759732498,1.00111985917793
"pJS[5,110]",0.0170719,0.04397505,0.0822936,0.04682124384325,0.0177886429071862,NA,0.000101518601989298,0.6,30704,0.00546267752462384,1.0011987405095
"pJS[1,111]",0.00815023,0.02352345,0.046168,0.025252237174,0.0104853321321552,NA,7.75492373007328e-05,0.7,18281,0.0257988795853921,1.00431600221672
"pJS[2,111]",0.018023,0.04187875,0.0745377,0.04390551197825,0.015144499409239,NA,0.00011522309271036,0.8,17276,0.0133460518148076,1.00097703487957
"pJS[3,111]",0.0307766,0.0719468,0.131596,0.0758808813175,0.02726039743984,NA,0.000174649477191381,0.6,24363,0.0126187395857377,1.00150148879666
"pJS[4,111]",0.0097925,0.03377485,0.0710768,0.03700327209475,0.0171958599588917,NA,0.000174245726250017,1,9739,0.0571695036911236,1.00285482080626
"pJS[5,111]",0.0239358,0.0572872,0.103552,0.060321204283,0.0214099604533201,NA,0.000144195457069221,0.7,22046,0.0165221350436401,1.00046043462283
"pJS[1,112]",0.00644549,0.0193168,0.0387404,0.020954435174,0.00893865444534304,NA,5.69414083547864e-05,0.6,24643,0.0108504868250216,1.00545788630641
"pJS[2,112]",0.00936336,0.0243425,0.0459476,0.0259056748085,0.00996230401685831,NA,5.86684596816125e-05,0.6,28834,0.0175108254886863,1.00182354781846
"pJS[3,112]",0.0098652,0.02934255,0.0582778,0.03160346212425,0.0133864373862337,NA,8.24579222945383e-05,0.6,26355,0.0169000691876671,1.00090171899841
"pJS[4,112]",0.00605908,0.02181575,0.0468708,0.0240249169985,0.0115905729416086,NA,0.000103475389298141,0.9,12547,0.0349934756472159,1.00368998423685
"pJS[5,112]",0.0133221,0.03593005,0.0675942,0.038316357342,0.0148083542987041,NA,8.81879951386219e-05,0.6,28196,0.00906213699473532,1.000503815999
"pJS[1,113]",0.00700565,0.02019165,0.0399058,0.0217444577085,0.00915026532781137,NA,5.85862531054712e-05,0.6,24394,0.0181074699875849,1.00421888410912
"pJS[2,113]",0.00916545,0.02555465,0.0478462,0.0272445376715,0.0105995063595289,NA,6.70526841368767e-05,0.6,24988,0.0123152975956285,1.00092183052737
"pJS[3,113]",0.00831765,0.02606865,0.0525717,0.02827754605875,0.0122507481925337,NA,8.00586687817171e-05,0.7,23416,0.0212827462198474,1.00039911323456
"pJS[4,113]",0.00555203,0.0191009,0.042097,0.021151227781,0.0104138041514667,NA,0.000106163151621859,1,9622,0.0494910450129343,1.00369908297575
"pJS[5,113]",0.00974277,0.0280283,0.0545633,0.03000775175925,0.0122533078242948,NA,7.6132734569593e-05,0.6,25904,0.0162980722844148,1.000780467524
"pJS[1,114]",0.00520077,0.0156746,0.0321292,0.01699625674675,0.00750378777018297,NA,5.16826877395533e-05,0.7,21080,0.0277759138330165,1.00495864844136
"pJS[2,114]",0.0115358,0.03015335,0.0562188,0.0320617293735,0.0121369308084016,NA,8.78122232201665e-05,0.7,19103,0.0271221508493635,1.00168981770264
"pJS[3,114]",0.0130642,0.03735835,0.0734733,0.04020662408525,0.0166561424724974,NA,0.000119061091912967,0.7,19571,0.0221059134469393,1.00049432775125
"pJS[4,114]",0.00977433,0.0334736,0.07,0.03676052747925,0.0171198812383287,NA,0.000165218549468954,1,10737,0.0484201379586087,1.00218295460911
"pJS[5,114]",0.0165133,0.04335165,0.0804876,0.0460363446115,0.017286126766235,NA,0.000115941105746129,0.7,22229,0.0162928778342155,1.00036986219774
"pJS[1,115]",0.00840539,0.02477065,0.0483035,0.02660159908825,0.0109795114790622,NA,7.16063522353275e-05,0.7,23511,0.0102114365409467,1.00498396752899
"pJS[2,115]",0.0119155,0.0306495,0.0559936,0.03245428370975,0.0120657285025748,NA,7.72530472639344e-05,0.6,24394,0.0207926697104171,1.00174685722648
"pJS[3,115]",0.0106104,0.0320194,0.0635332,0.03448145638175,0.0146466674722436,NA,9.73529314323836e-05,0.7,22635,0.0251766553821147,1.00044915661355
"pJS[4,115]",0.00845866,0.028539,0.0608222,0.03124514780625,0.0147140427003044,NA,0.00013764973415698,0.9,11427,0.0457116733865062,1.00343739538034
"pJS[5,115]",0.0173364,0.0430322,0.079356,0.04554568828125,0.0168615904896218,NA,0.000100795376619562,0.6,27984,0.0146933878646736,1.00038357128587
"pJS[1,116]",0.0154584,0.03966185,0.0730736,0.0420200160525,0.0156313956408488,NA,9.98005431118403e-05,0.6,24532,0.0140737981856284,1.00363368055236
"pJS[2,116]",0.0262657,0.05714805,0.0986941,0.0597497483925,0.019352570848737,NA,0.000119508221120265,0.6,26223,0.0162292653041069,1.00263926335036
"pJS[3,116]",0.0186386,0.0484138,0.0922293,0.05151242092375,0.0199886996473653,NA,0.00012248369599595,0.6,26633,0.0119028677924061,1.000525531921
"pJS[4,116]",0.0114974,0.03835135,0.0784135,0.04178759840375,0.0186983052201912,NA,0.000179480890403569,1,10853,0.0416327946429359,1.00258302007701
"pJS[5,116]",0.042517,0.08829505,0.144492,0.09160117007,0.0270604829611527,NA,0.000161297822409391,0.6,28146,0.0151865509830795,1.0019243444805
"pJS[1,117]",0.010132,0.02764795,0.053047,0.0295542463025,0.0117606372455342,NA,7.76094882247338e-05,0.7,22963,0.0184459070647497,1.00333842238525
"pJS[2,117]",0.0181698,0.0436947,0.0768962,0.045879280391,0.0158202685039262,NA,9.05982910108547e-05,0.6,30492,0.00978814126981368,1.00176455835327
"pJS[3,117]",0.0148366,0.04189995,0.0798991,0.04468221008275,0.0177366384672012,NA,0.000115215287437346,0.6,23699,0.0188535363622304,1.00033176752658
"pJS[4,117]",0.00781403,0.0281606,0.0581479,0.030713348734,0.0141653894243191,NA,0.000129889289732005,0.9,11894,0.0521538324772516,1.00371634969793
"pJS[5,117]",0.0486021,0.0924714,0.151037,0.0955063061,0.0270933580011669,NA,0.000170627727552058,0.6,25213,0.0146486209087684,1.00202128746967
"pJS[1,118]",0.013887,0.034994,0.0650816,0.0370956612215,0.013889309599076,NA,8.88662549850055e-05,0.6,24428,0.0121564372840922,1.00203767821817
"pJS[2,118]",0.0164131,0.03917655,0.0706088,0.041351843636,0.0146718987916443,NA,8.68365187794799e-05,0.6,28547,0.0148526755526284,1.00114875885627
"pJS[3,118]",0.0241437,0.061272,0.11047,0.0646739972,0.0233914179967751,NA,0.000141684211926707,0.6,27257,0.0157973982374801,1.00112795129018
"pJS[4,118]",0.00823916,0.028084,0.0595306,0.03076967481175,0.0144663096848886,NA,0.000132319339076061,0.9,11953,0.0428730758191562,1.00381341765239
"pJS[5,118]",0.0307671,0.0662739,0.11112,0.0689167198025,0.0215197531710664,NA,0.000118343398607837,0.5,33066,0.0116991346492778,1.00122272009291
"pJS[1,119]",0.0223742,0.05226675,0.0934972,0.055053769255,0.0191789746453319,NA,0.000135506300819102,0.7,20032,0.0283165512657891,1.00191526205114
"pJS[2,119]",0.00938084,0.02634725,0.0500899,0.02815281876425,0.0110817999568081,NA,7.29063130705585e-05,0.7,23104,0.0142428597588671,1.00072190060505
"pJS[3,119]",0.0162739,0.0449578,0.0848547,0.04787062306525,0.0187108524693503,NA,0.000130125441251899,0.7,20676,0.0277071144580712,1.00067892347344
"pJS[4,119]",0.00923346,0.0311741,0.0657868,0.034196786985,0.0159184475453555,NA,0.000155661639053576,1,10458,0.0447025617444624,1.00249265110462
"pJS[5,119]",0.0228475,0.05308395,0.0923719,0.0555115947075,0.0186271176508523,NA,0.000117147658567735,0.6,25283,0.0144926898234534,1.00072417378037
"pJS[1,120]",0.0240651,0.0545002,0.097031,0.057346852735,0.0197521887878414,NA,0.000138664671584621,0.7,20291,0.0205851582461145,1.00042189912728
"pJS[2,120]",0.0219185,0.04971915,0.0875137,0.0522236368425,0.0176799796646629,NA,0.000106049315742069,0.6,27794,0.00832942481470212,1.00146768856882
"pJS[3,120]",0.015386,0.04076105,0.0769726,0.0433859905055,0.0168895753769323,NA,0.000109976396291523,0.7,23585,0.0225464285882763,1.00064223381727
"pJS[4,120]",0.00706025,0.02414895,0.0517631,0.026510723279,0.0125745270089096,NA,0.000127846300254182,1,9674,0.0428978456678131,1.0029296859685
"pJS[5,120]",0.0345761,0.0725363,0.121483,0.0754252250625,0.023159985264703,NA,0.00014664017354962,0.6,24944,0.00995329488970277,1.00176241518696
"pJS[1,121]",0.00559891,0.0175009,0.0355637,0.018959082997,0.00825674960280557,NA,7.36850656356978e-05,0.9,12556,0.0454889347408736,1.00300379770079
"pJS[2,121]",0.0114205,0.03060295,0.0568147,0.0325191909995,0.0123800324065912,NA,8.87805184950005e-05,0.7,19445,0.0258515288053826,1.00074195324544
"pJS[3,121]",0.0210756,0.05256675,0.0948519,0.0553440420875,0.0197863300934943,NA,0.000162025725393899,0.8,14913,0.027420592792732,1.000720789908
"pJS[4,121]",0.0091903,0.0300602,0.0619712,0.032764666424,0.0148336505820183,NA,0.000149184935788979,1,9887,0.0513666473966952,1.00159105973615
"pJS[5,121]",0.0254239,0.0582719,0.100145,0.060905425275,0.0199892131642537,NA,0.000144408027336847,0.7,19161,0.0206863412141827,1.00228229373099
"pJS[1,122]",0.00582381,0.0180179,0.0361626,0.0195294903975,0.00836435853832597,NA,5.52042472771583e-05,0.7,22957,0.0182755309072097,1.00466492195577
"pJS[2,122]",0.0124529,0.0320035,0.0590264,0.03391608588675,0.0126852888118837,NA,7.66795393029475e-05,0.6,27368,0.0121603483559,1.0015744610601
"pJS[3,122]",0.0137444,0.03761575,0.0696602,0.039994898287,0.0152424556857255,NA,9.51119589835199e-05,0.6,25683,0.0114506397597336,1.00062785664132
"pJS[4,122]",0.00992547,0.03039415,0.061689,0.03297507791225,0.0144602728974883,NA,0.000125059646384036,0.9,13370,0.0359868386352328,1.00129823190752
"pJS[5,122]",0.0114415,0.03129215,0.0578117,0.03309661797075,0.0126004080641628,NA,7.3525811648037e-05,0.6,29369,0.0106113203246152,1.00037598553734
"pJS[1,123]",0.00580346,0.017439,0.0352777,0.0189488438885,0.00827929504871235,NA,5.61471371570104e-05,0.7,21744,0.0213576497332292,1.00193667606954
"pJS[2,123]",0.00564482,0.0170622,0.0341326,0.0184924495265,0.00795035569074095,NA,4.72255545313214e-05,0.6,28341,0.00957587515793079,1.00147697649426
"pJS[3,123]",0.0112872,0.0307369,0.0590054,0.03285135387575,0.013128919280718,NA,8.17514534352796e-05,0.6,25791,0.01270730011103,1.00073602715151
"pJS[4,123]",0.00607368,0.02022635,0.0429937,0.02215194238125,0.0103489480125035,NA,0.000102462248585524,1,10202,0.0440026497244713,1.00089178909234
"pJS[5,123]",0.00877015,0.02532345,0.0483581,0.02704420565925,0.0108591976104675,NA,6.38464077614832e-05,0.6,28928,0.0150718049773953,1.00036230264509
"pJS[1,124]",0.00577749,0.01850005,0.0368353,0.0199549502685,0.00855359489083763,NA,5.47996040785916e-05,0.6,24364,0.0209783906496766,1.00396187001901
"pJS[2,124]",0.00935699,0.02592245,0.0496156,0.0276779347035,0.0110441864740839,NA,6.61030666844725e-05,0.6,27914,0.011179259704083,1.00126009925441
"pJS[3,124]",0.0220524,0.05310165,0.0940924,0.0558330172725,0.0194509340632115,NA,0.000119945040841544,0.6,26298,0.0160801868719014,1.00181809319143
"pJS[4,124]",0.0187377,0.0496251,0.0949779,0.0530931795155,0.0208360072478674,NA,0.000223889900959484,1.1,8661,0.043850732181762,1.00016417179995
"pJS[5,124]",0.012185,0.0324904,0.0608145,0.0344660256925,0.0131562450777181,NA,7.89040749424515e-05,0.6,27801,0.00387320415662081,1.00062589342514
"pJS[1,125]",0.00630527,0.0190844,0.0372994,0.020482010396,0.00853519415060252,NA,5.10369705250056e-05,0.6,27968,0.00963545092547958,1.00410771631288
"pJS[2,125]",0.00840707,0.02269125,0.0439883,0.024283006954,0.00977613106452557,NA,5.70158491139878e-05,0.6,29400,0.00265484188109204,1.001611766723
"pJS[3,125]",0.0204455,0.04863845,0.0875218,0.0513209776975,0.0180738341884542,NA,0.000112446607075079,0.6,25835,0.0167832879789275,1.00253293267019
"pJS[4,125]",0.0123388,0.0346702,0.0682471,0.03737712826,0.0154743214190005,NA,0.000150472140119602,1,10576,0.0461416542252396,1.00059472561935
"pJS[5,125]",0.0108733,0.02881005,0.0544055,0.0306979857285,0.0119020826856145,NA,6.79068001179157e-05,0.6,30720,0.0136724493986313,1.00050744549999
"pJS[1,126]",0.0151697,0.03797105,0.0700506,0.0403315931705,0.0149277692948268,NA,0.000113959166673624,0.8,17159,0.0268314286568324,1.00183001598108
"pJS[2,126]",0.021848,0.04992705,0.0890434,0.052541792795,0.0180658074365182,NA,0.00011990751743079,0.7,22700,0.0202225776939211,1.001472997277
"pJS[3,126]",0.0215498,0.0513244,0.0926729,0.05409033819725,0.0191133928520056,NA,0.000138417932286583,0.7,19067,0.0310371597650068,1.00144135166928
"pJS[4,126]",0.0162235,0.0476267,0.090283,0.05091944962125,0.0203697165643646,NA,0.00021213609001352,1,9220,0.0574373463372926,1.00051120163476
