"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"phiJS[1,1]",0.8645961824925,0.083546501014361,0.65738085,0.881583,0.973369025,1.02,1310
"phiJS[2,1]",0.89361911273,0.0585420313145211,0.751861725,0.902375,0.9742,1.01,2823
"phiJS[3,1]",0.85726567631,0.0705626862162146,0.691491975,0.86619,0.962401,1.01,2532
"phiJS[4,1]",0.8176843870075,0.0899756509049741,0.604179525,0.828534,0.95089605,1.02,2218
"phiJS[5,1]",0.84210078287,0.0787233455959595,0.655013725,0.851903,0.958740025,1.01,2376
"phiJS[1,2]",0.866722461355,0.0850804099537394,0.655688725,0.884328,0.976502025,1.02,1210
"phiJS[2,2]",0.8956107551325,0.0595157451169994,0.75351075,0.9040095,0.977870025,1.01,2316
"phiJS[3,2]",0.860627399665,0.0721934006842613,0.694614875,0.8692525,0.967194025,1.01,2076
"phiJS[4,2]",0.82336834032,0.0903947803276704,0.614433775,0.8332925,0.958758025,1.02,1779
"phiJS[5,2]",0.8477274668325,0.0784055671603841,0.666954675,0.8568185,0.964641025,1.01,1854
"phiJS[1,3]",0.8614454204475,0.0845925547179314,0.652069975,0.878932,0.972614025,1.02,1083
"phiJS[2,3]",0.892357650215,0.0571008457124023,0.756290975,0.899478,0.973325075,1.01,2171
"phiJS[3,3]",0.8572130025775,0.0683318499441258,0.7009659,0.864461,0.962015025,1.01,1901
"phiJS[4,3]",0.82008974358125,0.0853984289592425,0.624753975,0.828132,0.95061405,1.01,1666
"phiJS[5,3]",0.8419385579275,0.0754566092080567,0.668140925,0.849568,0.9571872,1.01,1810
"phiJS[1,4]",0.86523920546,0.0822179831062432,0.660886925,0.882144,0.9724,1.02,1074
"phiJS[2,4]",0.8970188024425,0.0534128947317237,0.770747475,0.904249,0.973106,1.01,2221
"phiJS[3,4]",0.862963421765,0.0648484264296234,0.7147687,0.870819,0.96168905,1.01,2039
"phiJS[4,4]",0.82716101461,0.0819845984983747,0.639573825,0.8365515,0.950527025,1.02,1908
"phiJS[5,4]",0.84757940409,0.0723803889385802,0.680457,0.856143,0.957295125,1.01,1962
"phiJS[1,5]",0.8422532673325,0.0871733729298817,0.6298688,0.8572935,0.96504405,1.01,1812
"phiJS[2,5]",0.87427476247,0.0597545542058151,0.728459,0.8816865,0.963768,1.01,7027
"phiJS[3,5]",0.8324727591675,0.071220372874021,0.66363495,0.83913,0.9477591,1,6636
"phiJS[4,5]",0.7859770237455,0.0892001060785544,0.57229365,0.794838,0.929351125,1.01,6217
"phiJS[5,5]",0.7947057688065,0.0932700004343219,0.557744725,0.8081775,0.934628075,1.01,5248
"phiJS[1,6]",0.8143917241725,0.0923235423975795,0.597716675,0.8272875,0.954028175,1.01,1581
"phiJS[2,6]",0.85440493131,0.0579010776551782,0.716401975,0.859722,0.951473075,1.01,15640
"phiJS[3,6]",0.801780491995,0.0717670867091488,0.63672385,0.806602,0.929395,1.01,13731
"phiJS[4,6]",0.75180083943025,0.0852292198905364,0.54922765,0.758873,0.902233025,1.01,23319
"phiJS[5,6]",0.766633537275,0.0853255355856543,0.556014825,0.777639,0.908954,1.01,15440
"phiJS[1,7]",0.8143621663475,0.092857111087973,0.5954817,0.82804,0.95371705,1.01,1626
"phiJS[2,7]",0.85504284568,0.058390430714308,0.715908875,0.860634,0.951594025,1.01,12657
"phiJS[3,7]",0.81303632007,0.0670620881778381,0.664820775,0.81505,0.934933025,1.01,9512
"phiJS[4,7]",0.75513573994525,0.0847903721268201,0.554646925,0.761546,0.903818075,1.01,15383
"phiJS[5,7]",0.7674365867025,0.0861942447569275,0.55289,0.7783805,0.908583125,1.01,14104
"phiJS[1,8]",0.8203996227575,0.0946530059634469,0.593596775,0.8359115,0.957190025,1.01,1745
"phiJS[2,8]",0.85895841912,0.0624314400581614,0.7104719,0.865445,0.9564291,1,7326
"phiJS[3,8]",0.8165310130475,0.0723647132586049,0.65451795,0.820504,0.942411025,1,10347
"phiJS[4,8]",0.7757496541125,0.0841618297828299,0.588797675,0.7796365,0.922123,1.01,6715
"phiJS[5,8]",0.7774901205925,0.0901847812373944,0.557040875,0.787591,0.92220425,1.01,8241
"phiJS[1,9]",0.81406296156,0.0952851472423938,0.58568295,0.828897,0.95436805,1.01,1861
"phiJS[2,9]",0.8530956491075,0.0636256667037103,0.69986695,0.860283,0.95314405,1.01,9705
"phiJS[3,9]",0.81081901823,0.0707520124154515,0.652634775,0.81451,0.935346025,1.01,9855
"phiJS[4,9]",0.748920257479,0.0930133050613093,0.52725295,0.7573325,0.90541005,1.01,9770
"phiJS[5,9]",0.7868981527325,0.080111265740203,0.60166185,0.7922755,0.92449805,1.01,11430
"phiJS[1,10]",0.80194048344375,0.0957099912872127,0.57874865,0.8141695,0.949497075,1.01,1524
"phiJS[2,10]",0.8472811471975,0.0590325623728273,0.709032,0.8521905,0.948055,1.01,14793
"phiJS[3,10]",0.795874184425,0.0702992833102366,0.638310975,0.798584,0.925387025,1.01,12910
"phiJS[4,10]",0.738005503235,0.0927621584118692,0.516927,0.746439,0.900167025,1,20903
"phiJS[5,10]",0.785157464095,0.0726288499884571,0.6269255,0.7861415,0.921994125,1.01,12708
"phiJS[1,11]",0.813342789795,0.0908146846988288,0.60017795,0.825479,0.95195505,1.01,1640
"phiJS[2,11]",0.85301578039,0.057054482683727,0.716903975,0.857991,0.94871,1.01,20162
"phiJS[3,11]",0.793566210205,0.0739424777232895,0.6152799,0.800008,0.921399075,1.01,21824
"phiJS[4,11]",0.7500929432375,0.0832224278618418,0.55144095,0.756525,0.898130075,1.01,28966
"phiJS[5,11]",0.7800253561,0.0832367542204893,0.578807725,0.787503,0.92146505,1.01,17531
"phiJS[1,12]",0.85168665741,0.0830649783078534,0.6484719,0.866345,0.967165075,1.01,1551
"phiJS[2,12]",0.8850559860725,0.0542186722632078,0.756543,0.891043,0.967457025,1.01,5294
"phiJS[3,12]",0.83546885188,0.0726330774232414,0.660412975,0.843533,0.948284125,1.01,6107
"phiJS[4,12]",0.807670901395,0.0789844963351494,0.627517625,0.8136105,0.93873015,1.01,5078
"phiJS[5,12]",0.8248961106275,0.077191114505516,0.641907675,0.832424,0.946777025,1.01,5126
"phiJS[1,13]",0.863295144933,0.0808023417137805,0.663585975,0.8792035,0.970579025,1.01,1199
"phiJS[2,13]",0.89215983248,0.0560972727186535,0.756203925,0.9003375,0.97059205,1.01,3000
"phiJS[3,13]",0.8519813909375,0.069250385552825,0.686387975,0.861128,0.95598,1.01,3082
"phiJS[4,13]",0.8138255543725,0.0855371139745037,0.610637825,0.8240235,0.943095025,1.02,2604
"phiJS[5,13]",0.83739000712,0.0775190096125566,0.652075825,0.847486,0.952530025,1.01,2733
"phiJS[1,14]",0.8614097295875,0.0796052629477399,0.665493,0.8763985,0.969173075,1.01,1314
"phiJS[2,14]",0.8914345896075,0.0538801034290504,0.76060785,0.8989785,0.96872905,1.01,3725
"phiJS[3,14]",0.8522000230375,0.065967830491914,0.69619335,0.8603835,0.9537731,1.01,4041
"phiJS[4,14]",0.81581823579,0.080198207638332,0.62758495,0.824713,0.940953025,1.02,3357
"phiJS[5,14]",0.83707596552,0.0744388796820034,0.658555475,0.8460955,0.9501001,1.01,3672
"phiJS[1,15]",0.847299897035,0.0803316147968543,0.653485875,0.860673,0.962043075,1.01,1522
"phiJS[2,15]",0.8810793018825,0.0517950754375561,0.756690975,0.8867815,0.961378025,1.01,9909
"phiJS[3,15]",0.84038397325,0.0616200617452405,0.697262975,0.845234,0.945500025,1.01,10319
"phiJS[4,15]",0.79893089993,0.0758596131059312,0.620612975,0.8053995,0.92717805,1.01,9062
"phiJS[5,15]",0.8181097006275,0.0739465772084796,0.637858525,0.8259245,0.93646005,1.01,9927
"phiJS[1,16]",0.83424510456,0.0860760877941657,0.62873,0.84771,0.960400025,1.01,1735
"phiJS[2,16]",0.87197802723,0.0542538466669523,0.744014625,0.8770065,0.960068025,1.01,10505
"phiJS[3,16]",0.8272616224675,0.0661033809533243,0.676430975,0.831406,0.94230015,1.01,10302
"phiJS[4,16]",0.7797615626025,0.0813336262647469,0.5887388,0.786167,0.91946005,1.01,12843
"phiJS[5,16]",0.8011212345225,0.0769531163865719,0.61676365,0.808268,0.929456,1.01,12016
"phiJS[1,17]",0.8435382223925,0.0869235851072152,0.634598825,0.8583085,0.966783,1.01,1584
"phiJS[2,17]",0.8715021661975,0.0635589969596549,0.71582195,0.879371,0.964386025,1.01,5142
"phiJS[3,17]",0.8393458640525,0.0666219455993421,0.690474,0.842971,0.951763025,1,4682
"phiJS[4,17]",0.78392489301,0.0878536021497625,0.578925925,0.7899345,0.930988,1.01,4501
"phiJS[5,17]",0.812695942095,0.0789593595972742,0.627829,0.8183035,0.94224605,1.01,4910
"phiJS[1,18]",0.79287080232475,0.105051654417727,0.5502608,0.807302,0.95233105,1.01,979
"phiJS[2,18]",0.830970062365,0.0707081266254769,0.6651959,0.840758,0.945842075,1.02,3905
"phiJS[3,18]",0.79371636548,0.077720742594652,0.624037975,0.800101,0.93146,1.04,2142
"phiJS[4,18]",0.7045544084675,0.0991595723851198,0.4736668,0.7170435,0.87451305,1,6146
"phiJS[5,18]",0.740485215555,0.0933407334570063,0.5260007,0.752622,0.899951125,1.01,4682
"phiJS[1,19]",0.794294981575,0.0992937946156727,0.56657895,0.806062,0.94929,1.01,1218
"phiJS[2,19]",0.8288718052325,0.0679691192611774,0.66672895,0.8362935,0.9415011,1.01,8978
"phiJS[3,19]",0.797731891855,0.0700661648306936,0.65445295,0.798743,0.9304931,1.03,3700
"phiJS[4,19]",0.722472478405,0.086877168680222,0.525970975,0.7271995,0.8848061,1.01,15966
"phiJS[5,19]",0.7624483158075,0.0784074066354518,0.59182965,0.765549,0.909822175,1.01,9204
"phiJS[1,20]",0.8101527777425,0.0937101802468221,0.590626875,0.8228985,0.95268315,1.01,1595
"phiJS[2,20]",0.8377155431475,0.0698024782162919,0.662865925,0.8477085,0.94389505,1.01,13316
"phiJS[3,20]",0.7961217979275,0.0719305083440073,0.630339925,0.800348,0.92390905,1.01,16826
"phiJS[4,20]",0.74627188933,0.0850033882145984,0.54867565,0.751927,0.898734,1.01,18858
"phiJS[5,20]",0.76439016557,0.083448574540454,0.5614638,0.773094,0.906632075,1.01,16095
"phiJS[1,21]",0.7904100538275,0.102013314943321,0.553740975,0.803047,0.948137025,1.01,1191
"phiJS[2,21]",0.827625574125,0.0683373727093663,0.66516845,0.83534,0.940488,1.01,9822
"phiJS[3,21]",0.78842599312,0.0734223678167374,0.634060625,0.7902905,0.9263631,1.02,5589
"phiJS[4,21]",0.7347058138625,0.0845849603770482,0.550750975,0.7364475,0.896435,1.01,11937
"phiJS[5,21]",0.762521174055,0.0786983076811515,0.592288875,0.765387,0.910785025,1.01,8811
"phiJS[1,22]",0.837433331545,0.0921035514912148,0.61559195,0.8539365,0.96501605,1.01,1439
"phiJS[2,22]",0.8661729361975,0.0693543899859132,0.69956285,0.8735955,0.96898505,1.01,4708
"phiJS[3,22]",0.8317845407725,0.0743666311058968,0.664677975,0.8366225,0.95287605,1,3495
"phiJS[4,22]",0.7881215902125,0.0916396543417365,0.584867775,0.791795,0.94037,1.01,3101
"phiJS[5,22]",0.82332890497,0.0767359607067822,0.658230975,0.8269385,0.951567125,1,2942
"phiJS[1,23]",0.8110993737,0.096922345556289,0.578902975,0.826462,0.95359705,1.01,2228
"phiJS[2,23]",0.8505946655575,0.0650138551640107,0.693453725,0.858765,0.951961,1.01,14706
"phiJS[3,23]",0.7968094108175,0.0785972734911753,0.613529825,0.8043585,0.928537075,1.01,16896
"phiJS[4,23]",0.76407783117,0.0833933093103066,0.579422975,0.7685095,0.912945075,1,15402
"phiJS[5,23]",0.79131650053,0.0765824191276155,0.620788925,0.795872,0.92575105,1,15329
"phiJS[1,24]",0.79686230052125,0.103858107589802,0.5520669,0.812004,0.952025025,1.01,1644
"phiJS[2,24]",0.837521150235,0.0697896111971365,0.67095595,0.8473325,0.947458075,1.01,8340
"phiJS[3,24]",0.78189181685,0.0846090565359838,0.58725175,0.791718,0.923863125,1.01,7088
"phiJS[4,24]",0.753359583125,0.0866613177743353,0.565109825,0.7579555,0.9112591,1.01,7492
"phiJS[5,24]",0.7744385596725,0.0828662852037113,0.5912767,0.781137,0.920682,1.01,7394
"phiJS[1,25]",0.8329370552175,0.0835366263143222,0.63655855,0.8448815,0.95841405,1.01,1579
"phiJS[2,25]",0.86559537523,0.0538436963649415,0.736435875,0.870847,0.954100025,1.01,20661
"phiJS[3,25]",0.8197749613975,0.0654365738353756,0.667551975,0.8238,0.935374025,1.01,18859
"phiJS[4,25]",0.7745844266725,0.0771528918366729,0.5930547,0.779739,0.912260175,1.01,23587
"phiJS[5,25]",0.7998423968075,0.0710556988392265,0.631545975,0.8046225,0.924604075,1.01,21966
"phiJS[1,26]",0.8651007646225,0.0772466264214821,0.676269,0.8797445,0.969768025,1.01,1172
"phiJS[2,26]",0.8939035583875,0.0520455047768446,0.769059,0.901297,0.969318025,1.01,3169
"phiJS[3,26]",0.8570323712175,0.0628976836796242,0.711213725,0.864775,0.955335,1.01,3618
"phiJS[4,26]",0.81525865606,0.0816800074003188,0.62160375,0.824845,0.94073105,1.02,3176
"phiJS[5,26]",0.8374683614,0.0731186196648561,0.661975975,0.8465115,0.9489371,1.01,3648
"phiJS[1,27]",0.8516240655275,0.0779606465521918,0.663914825,0.864619,0.96348905,1.01,1450
"phiJS[2,27]",0.8821648229225,0.0513906211966611,0.758063,0.8879195,0.962027025,1.01,8506
"phiJS[3,27]",0.845587082875,0.0592257878347312,0.7110628,0.849636,0.948397075,1.01,8092
"phiJS[4,27]",0.79885152378,0.076823289868875,0.6163539,0.8063065,0.926647,1.01,8891
"phiJS[5,27]",0.82578022843,0.0672007943200945,0.66857,0.830967,0.93972,1.01,8858
"phiJS[1,28]",0.8710147850175,0.0805757768426592,0.671746825,0.8879325,0.974637,1.02,957
"phiJS[2,28]",0.8989112226125,0.0552880114964033,0.767930975,0.906903,0.974992,1.01,1958
"phiJS[3,28]",0.866199155595,0.0655954176895832,0.717401975,0.874642,0.963963025,1.01,1797
"phiJS[4,28]",0.82133690699,0.0913559073507225,0.603829,0.832768,0.951906,1.02,1757
"phiJS[5,28]",0.85331702318,0.0713406146338946,0.6913649,0.8619255,0.960482025,1.01,1758
"phiJS[1,29]",0.84718383479,0.0811707711501487,0.65187565,0.860604,0.9630191,1.01,1541
"phiJS[2,29]",0.8736876339175,0.058435933482721,0.72722495,0.881498,0.95962205,1.01,9352
"phiJS[3,29]",0.8291915723875,0.0694128622310542,0.660263,0.836885,0.940748025,1.01,10059
"phiJS[4,29]",0.7916478990075,0.0810947706322548,0.597685,0.799284,0.925038025,1.01,8517
"phiJS[5,29]",0.80683395355,0.0824618749926088,0.598099575,0.817382,0.933240025,1.01,8944
"phiJS[1,30]",0.8130373954875,0.093271445623014,0.59688475,0.8256585,0.955722025,1.01,1266
"phiJS[2,30]",0.84301723915,0.0656225231221499,0.6836825,0.85148,0.948357025,1.01,10046
"phiJS[3,30]",0.79238057035,0.0764153812969378,0.615407925,0.799531,0.925569075,1.01,9045
"phiJS[4,30]",0.7495915103725,0.0834712657896864,0.560716925,0.7548355,0.9034251,1.01,11531
"phiJS[5,30]",0.7608571357725,0.0914918991195433,0.53742885,0.773015,0.91135015,1.01,9354
"phiJS[1,31]",0.814215755315,0.0910494197494593,0.60355095,0.8261555,0.953994025,1.01,1410
"phiJS[2,31]",0.8398994768825,0.0661558515798858,0.675016975,0.848751,0.9437,1.01,15284
"phiJS[3,31]",0.7948574500525,0.0722078193133214,0.627361975,0.7992555,0.92333705,1.01,15544
"phiJS[4,31]",0.7291618691225,0.08960225321267,0.5120649,0.739643,0.883619075,1.01,17824
"phiJS[5,31]",0.74398481676675,0.0962818099993411,0.4940039,0.760896,0.892901,1.01,10549
"phiJS[1,32]",0.8078809315475,0.0923855479260557,0.596520975,0.819222,0.952286125,1.01,1380
"phiJS[2,32]",0.830702146395,0.0696553600258123,0.659177625,0.840083,0.941246025,1.01,15051
"phiJS[3,32]",0.7857742269575,0.0799094324276278,0.600447825,0.792209,0.925078,1.01,12676
"phiJS[4,32]",0.69647020652,0.105499668908061,0.42933395,0.7147995,0.86456705,1.02,10750
"phiJS[5,32]",0.75965890557,0.0835300276609571,0.566111875,0.766235,0.908285025,1.01,17342
"phiJS[1,33]",0.83113189969,0.0943109447273467,0.60386565,0.8476695,0.963405,1.01,1476
"phiJS[2,33]",0.8622348437225,0.0693293449183092,0.6944439,0.8698515,0.964939075,1.01,4200
"phiJS[3,33]",0.8213985016125,0.0775169226806576,0.644795225,0.826588,0.948047075,1.01,4600
"phiJS[4,33]",0.7535707248335,0.110351542955275,0.49071,0.763098,0.928389,1.02,3615
"phiJS[5,33]",0.792038816425,0.0939014779304253,0.570235925,0.7992935,0.94222105,1.01,4234
"phiJS[1,34]",0.810913828265,0.094891226147611,0.585804825,0.8252555,0.952265025,1.01,1707
"phiJS[2,34]",0.8414821471925,0.0692423305610657,0.667140725,0.851519,0.94544405,1.01,12229
"phiJS[3,34]",0.804531151825,0.0705235885567158,0.645058975,0.8087335,0.929161075,1.01,14293
"phiJS[4,34]",0.733856511725,0.0997673863442204,0.492640975,0.745073,0.901652275,1.01,16167
"phiJS[5,34]",0.75194407448275,0.10023097399859,0.49175465,0.768537,0.90360205,1.02,8558
"phiJS[1,35]",0.801664471105,0.0979111250935202,0.57288595,0.814867,0.9504381,1.01,1735
"phiJS[2,35]",0.836065101625,0.0688785907154522,0.664836675,0.845655,0.943730025,1.01,15330
"phiJS[3,35]",0.8027183704325,0.0710267663647238,0.64844575,0.806013,0.931863075,1.01,8921
"phiJS[4,35]",0.73163844503425,0.0927364794462958,0.509934925,0.74143,0.89100705,1.01,18322
"phiJS[5,35]",0.75341169037425,0.0982241522831593,0.51044945,0.767986,0.910601,1,13272
"phiJS[1,36]",0.800059358142,0.10257756841661,0.554234875,0.815654,0.951634025,1.01,2020
"phiJS[2,36]",0.8447281554075,0.066814410426595,0.6830959,0.853761,0.94952105,1.01,12605
"phiJS[3,36]",0.804449009245,0.0745350334900385,0.636505,0.809981,0.9339702,1.01,8611
"phiJS[4,36]",0.74994567214,0.0905823099971118,0.542006775,0.7576075,0.907767125,1.01,13468
"phiJS[5,36]",0.77522796174,0.0857653880568113,0.57525695,0.783866,0.919980075,1.01,13117
"phiJS[1,37]",0.818996151645,0.0909594598989713,0.602668325,0.8325135,0.955078025,1.01,1521
"phiJS[2,37]",0.859823865045,0.0568985387956913,0.72498295,0.865485,0.9543421,1.01,10458
"phiJS[3,37]",0.812769902125,0.0686966993676015,0.656233925,0.81711,0.93499305,1.01,9042
"phiJS[4,37]",0.76900087794,0.0805748618334712,0.58535,0.773516,0.915335,1.01,12180
"phiJS[5,37]",0.7917435531375,0.0768801097990197,0.612370975,0.797803,0.925858075,1.01,9947
"phiJS[1,38]",0.8388323320675,0.0863836509176073,0.630476775,0.853316,0.962616075,1.01,1824
"phiJS[2,38]",0.8761761184625,0.0548862845172453,0.745837975,0.882024,0.962966075,1.01,8122
"phiJS[3,38]",0.833284581605,0.0665717650235129,0.68033895,0.838237,0.946009125,1,7955
"phiJS[4,38]",0.795223255575,0.079415682475368,0.6149829,0.800377,0.932304,1.01,7576
"phiJS[5,38]",0.81352092217,0.0764785947956464,0.634146975,0.8199295,0.93975805,1.01,8100
"phiJS[1,39]",0.860249290715,0.0783471753612179,0.667882775,0.874883,0.967665,1.01,1305
"phiJS[2,39]",0.893629885005,0.05017851835524,0.774227925,0.9002395,0.96817005,1.01,4220
"phiJS[3,39]",0.858956705425,0.0587041350448732,0.726887975,0.8649865,0.955089025,1,3939
"phiJS[4,39]",0.82331219129,0.073182879817525,0.6566899,0.831089,0.941476,1.01,3617
"phiJS[5,39]",0.840049476165,0.0695721629575399,0.677047925,0.847847,0.948979025,1.01,4200
"phiJS[1,40]",0.851568929935,0.0824948651153093,0.649533,0.866867,0.965005025,1.01,1446
"phiJS[2,40]",0.8909000853275,0.0488948492345443,0.77681095,0.896433,0.96651005,1.01,4887
"phiJS[3,40]",0.84503642566,0.0643290974248219,0.692454975,0.851828,0.9484341,1.01,6266
"phiJS[4,40]",0.807627309115,0.0789521733611303,0.6204419,0.815745,0.93436805,1.02,5138
"phiJS[5,40]",0.826738670685,0.0736361202374481,0.648016375,0.835304,0.941543025,1.01,6044
"phiJS[1,41]",0.8425653292925,0.0822186442748733,0.64319095,0.856251,0.960509,1.01,1653
"phiJS[2,41]",0.8812346397025,0.0496583643179452,0.761893875,0.886391,0.960805,1.01,11185
"phiJS[3,41]",0.84050574798,0.0596494215128897,0.703225625,0.8443125,0.944330025,1.01,11272
"phiJS[4,41]",0.7977489573425,0.074297812486549,0.62322375,0.803641,0.925585075,1.01,10885
"phiJS[5,41]",0.82487100911,0.0652009585032861,0.673965875,0.829116,0.93748305,1.01,11077
"phiJS[1,42]",0.795940616169,0.107055128632761,0.53903695,0.813486,0.952231125,1.01,1330
"phiJS[2,42]",0.8479401524,0.065450303224694,0.69368875,0.856527,0.953774,1.02,3835
"phiJS[3,42]",0.7874857774225,0.0826950309604278,0.5976299,0.797436,0.927471325,1.01,4661
"phiJS[4,42]",0.72654280801725,0.0972350437798662,0.498736775,0.7392815,0.891696,1,7288
"phiJS[5,42]",0.78465898967,0.0825321417022296,0.60041465,0.791892,0.928596,1.02,3445
"phiJS[1,43]",0.79002497539,0.103523238514609,0.553020875,0.80379,0.9496621,1.01,1282
"phiJS[2,43]",0.8395698222925,0.0645227264344541,0.69404875,0.846009,0.949323025,1.02,4989
"phiJS[3,43]",0.7796936167725,0.0796653423811333,0.605174675,0.786321,0.921884,1.02,5890
"phiJS[4,43]",0.7223127080475,0.0897516726998165,0.523072925,0.7288795,0.886873175,1.01,10629
"phiJS[5,43]",0.774233397805,0.0799788503272463,0.606069825,0.7780625,0.921911025,1.02,4645
"phiJS[1,44]",0.7927410014,0.100815567087851,0.56228365,0.8054005,0.949939,1.01,1493
"phiJS[2,44]",0.83925284071,0.0634445897637238,0.69715465,0.8448005,0.94837005,1.02,7301
"phiJS[3,44]",0.7863414460725,0.0759397071280883,0.623993875,0.790266,0.925782,1.02,7337
"phiJS[4,44]",0.7243087596525,0.0876467323885484,0.529486825,0.7295165,0.8866411,1.01,15559
"phiJS[5,44]",0.7795433207525,0.0765567015803823,0.62195295,0.781112,0.923722025,1.02,5583
"phiJS[1,45]",0.79028412249925,0.100905307318116,0.55634895,0.802384,0.947396,1.01,1365
"phiJS[2,45]",0.84302320438,0.0589228940197702,0.71260295,0.846563,0.947563025,1.02,8409
"phiJS[3,45]",0.787410700065,0.0724617415945128,0.632121925,0.7896325,0.923176025,1.01,9633
"phiJS[4,45]",0.74396184448,0.0792914308106933,0.576578775,0.7440385,0.899286325,1.01,12676
"phiJS[5,45]",0.77894365903,0.0738283622596872,0.626199875,0.779186,0.919877025,1.02,7596
"phiJS[1,46]",0.8047820936975,0.0934703061781347,0.58725295,0.8168415,0.949516125,1.01,1481
"phiJS[2,46]",0.8504688123225,0.0563431721717653,0.72050195,0.854233,0.948810025,1.01,14201
"phiJS[3,46]",0.79235102948,0.0711348328980903,0.629544725,0.796064,0.921257,1.01,18626
"phiJS[4,46]",0.7550506296475,0.0772536569644578,0.5841616,0.756404,0.902389,1.01,19661
"phiJS[5,46]",0.7934048248275,0.0688342287159883,0.64904795,0.7924005,0.925678,1.01,9133
"phiJS[1,47]",0.77422410200075,0.117889765299538,0.49637895,0.7922975,0.94821105,1.01,932
"phiJS[2,47]",0.82485113649,0.0770367860246369,0.644088825,0.8382535,0.945591025,1.02,2118
"phiJS[3,47]",0.7748450872975,0.091262162039341,0.567583975,0.7885845,0.926389075,1.03,1857
"phiJS[4,47]",0.73382727593,0.0958786267798846,0.528198,0.7430205,0.90616505,1.03,2670
"phiJS[5,47]",0.7548775159175,0.0949545468054297,0.544385925,0.7680025,0.915933075,1.02,2253
"phiJS[1,48]",0.8456315960925,0.0827732002320829,0.64353475,0.859911,0.961877125,1.01,1608
"phiJS[2,48]",0.881264697915,0.0523117469847956,0.753802,0.887587,0.961343125,1.01,9521
"phiJS[3,48]",0.8372164217075,0.065193492216514,0.68097585,0.843968,0.943607,1.01,10184
"phiJS[4,48]",0.800671604495,0.0762922060748442,0.621604775,0.80751,0.927690075,1.01,8803
"phiJS[5,48]",0.8252411334075,0.0692155232294375,0.660666775,0.831489,0.93956505,1.01,8583
"phiJS[1,49]",0.83061869447425,0.0862237532930415,0.625989975,0.8436345,0.957963,1.01,1685
"phiJS[2,49]",0.871033125205,0.05160461253918,0.74895995,0.875432,0.95705,1.01,16058
"phiJS[3,49]",0.82330613302,0.0650939985829794,0.673224925,0.8273735,0.937586025,1.01,16569
"phiJS[4,49]",0.78568767543,0.0751526322306638,0.6129349,0.7894585,0.92027305,1.01,15850
"phiJS[5,49]",0.8057010052925,0.0707565610584464,0.639079925,0.8104605,0.928021125,1.01,18474
"phiJS[1,50]",0.859579458215,0.081880911792097,0.657692825,0.875445,0.969703025,1.01,1374
"phiJS[2,50]",0.8906479228225,0.0543705141130611,0.759303,0.8979965,0.969463025,1.01,3767
"phiJS[3,50]",0.8557154088825,0.0643604912734587,0.707525875,0.8628595,0.95710305,1.01,3705
"phiJS[4,50]",0.8086136236,0.0868294141627096,0.601350975,0.819083,0.93998905,1.02,3769
"phiJS[5,50]",0.8376138639225,0.0740520839326256,0.662455425,0.8462275,0.951828025,1.01,3706
"phiJS[1,51]",0.858457099975,0.0801445332543363,0.66311475,0.87351,0.968035025,1.01,1375
"phiJS[2,51]",0.8922948551275,0.0507388396760056,0.771872975,0.89863,0.968341025,1.01,4120
"phiJS[3,51]",0.850449269635,0.065213997057904,0.697234575,0.8576625,0.952874,1.01,4326
"phiJS[4,51]",0.8089813236475,0.0841278874499543,0.606234725,0.818781,0.938245125,1.02,3839
"phiJS[5,51]",0.83685109649,0.0715101696612838,0.66786085,0.8443095,0.94820205,1.01,4149
"phiJS[1,52]",0.84536222643,0.0848986809826457,0.63815985,0.860255,0.964448,1.01,1632
"phiJS[2,52]",0.8798783185425,0.0547476541002609,0.745858925,0.886444,0.962849025,1.01,6877
"phiJS[3,52]",0.833033253795,0.0689122691299082,0.666943,0.839423,0.945081,1.01,7416
"phiJS[4,52]",0.781667504587,0.0905215807464953,0.558558875,0.7922705,0.9242001,1.02,6115
"phiJS[5,52]",0.8157278008325,0.0773520608178222,0.62702055,0.8236935,0.93761,1.01,6974
"phiJS[1,53]",0.82327740093,0.089269644522741,0.61192785,0.83622,0.956946025,1.01,1565
"phiJS[2,53]",0.86353658042,0.0546557722046718,0.7352,0.8686685,0.955044,1.01,14569
"phiJS[3,53]",0.7947399042425,0.078262083549825,0.601806975,0.805465,0.922049025,1.01,14343
"phiJS[4,53]",0.73847480703125,0.0947179338857867,0.50249695,0.7533245,0.89165305,1.01,12925
"phiJS[5,53]",0.7986451091875,0.0718334466414763,0.635836675,0.8028985,0.92738405,1.01,13023
"phiJS[1,54]",0.80356683096725,0.100225048482045,0.556375975,0.819407,0.94972305,1.01,1798
"phiJS[2,54]",0.8510077081025,0.0592124025651703,0.704717925,0.8578355,0.946465025,1.01,21788
"phiJS[3,54]",0.7751562513225,0.0857738438572595,0.550833925,0.790487,0.90623505,1.02,12564
"phiJS[4,54]",0.705154589531,0.109212264386503,0.418307075,0.731327,0.8624411,1.02,6766
"phiJS[5,54]",0.7696468625775,0.0809826214441788,0.56701575,0.779768,0.90467605,1.01,18876
"phiJS[1,55]",0.74835079559825,0.130881493996372,0.437698925,0.767915,0.942164075,1.01,940
"phiJS[2,55]",0.82012036968,0.0770018533705785,0.645799975,0.832068,0.944780075,1.03,1830
